width	300	height	900
13	17	1	29.7266
2	2	7	79.9375
1	0	1	20.6016
1	0	3	28.1719
2	2	6	55.957
1	0	5	69.9609
1	0	0	11.7383
16	14	6	66.375
17	13	3	58.5469
0	7	7	155.297
15	14	7	110.008
14	6	5	36.7969
17	13	6	78.8984
15	9	6	45.7109
5	13	5	70.4453
15	9	3	35.625
15	9	6	66.0391
17	6	6	209.965
17	10	5	206.133
11	5	1	47.1641
14	8	0	22.3789
14	9	0	42.293
5	13	2	237.813
15	9	1	276.891
13	12	4	35.9727
15	6	7	638.008
14	9	0	10.6055
16	9	6	128.41
0	7	1	52.1797
9	2	4	94.5469
17	6	0	144.965
13	8	2	508.742
13	8	7	1377.43
13	17	1	289.883
17	6	6	1000.08
17	6	6	897.059
10	15	1	108.828
1	14	6	641.313
15	14	4	468.336
14	6	6	550.691
15	9	6	506.344
15	14	0	67.8047
0	6	3	257.805
16	9	6	399.176
17	12	3	266.957
17	12	0	73.7734
15	14	0	52.6797
15	14	4	214.891
17	12	5	281.406
15	9	1	88.0313
15	14	6	391.063
7	12	7	787.586
0	6	6	729.078
15	9	4	357.461
0	7	2	145.566
13	8	1	81.3984
16	9	6	646.996
15	9	2	214.504
11	4	6	659.797
0	7	5	173.313
1	0	1	18.1641
14	17	1	18.3984
15	14	1	19.5469
2	2	5	43.9688
2	2	5	22.9688
1	0	0	1.42578
2	2	3	7.23047
1	0	1	2.50781
2	2	6	10.668
2	2	3	4.16797
1	0	3	0.546875
0	0	0	0
2	2	1	0.226563
2	2	1	3.19531
11	12	0	53.918
15	9	7	226.969
17	13	5	52.4766
2	2	0	10.6914
15	9	1	5.01563
15	9	0	15.5156
0	6	0	17.4609
15	14	5	140.789
15	7	0	12.4414
17	14	6	73.9453
16	15	3	42.3945
2	2	1	22.7422
0	7	2	50.1875
0	6	3	56.3516
14	6	0	4.41016
15	13	0	4.85156
15	3	4	119.746
16	12	0	4.75391
15	9	7	128.969
1	14	0	19.1563
12	5	0	17.1602
15	13	6	118.633
0	7	7	511.742
8	6	7	637.313
9	6	0	115.672
16	13	6	601.082
16	12	1	195.648
14	9	5	582.398
17	6	4	489.418
14	9	0	36.668
17	5	6	383.688
8	12	4	70.9336
12	4	7	1214.75
13	8	3	550.871
14	16	6	964.797
0	7	1	301.664
17	5	1	209.906
17	6	3	393.539
15	9	7	935.227
17	5	7	645.703
0	6	4	400.484
0	6	6	550.891
16	14	7	648.25
16	12	0	67.3789
14	6	2	152.574
16	14	3	227.602
15	14	5	347.32
1	0	6	539.355
15	14	0	53.9297
15	14	5	316.75
15	9	2	185.27
0	7	0	105.598
0	7	0	139.973
15	9	7	835.094
14	6	0	82.5352
0	7	3	279.531
0	7	6	611.957
13	8	0	79.1602
15	9	5	419.203
13	8	7	550.805
13	6	7	243.836
15	13	6	52.7813
17	12	6	65.8281
15	9	5	56.2031
0	6	5	60.1484
17	12	3	16.4258
2	2	3	15.1875
1	0	1	5.85156
0	0	2	3.31641
0	0	0	2.0625
1	0	7	16.6719
1	0	0	0.488281
0	0	0	0
1	0	2	0.722656
2	2	3	0.6875
17	10	5	139.375
15	14	4	144.57
13	17	2	57.9063
17	5	4	83.4297
15	14	6	125.461
17	10	2	57.3555
16	14	3	62.2188
17	10	5	69.8516
15	13	4	37.7266
12	8	6	162.145
17	10	4	148.945
15	14	1	28.6719
0	6	7	105.906
0	6	5	66.0313
17	14	1	18.6406
15	14	4	30.1953
14	6	6	47.8711
11	3	0	1.75781
17	12	3	71.4922
16	13	5	96.6094
14	15	6	417.09
15	9	3	202.223
17	10	6	332.977
17	6	5	473.508
11	4	1	247.922
13	17	7	563.633
17	6	5	722.758
17	6	6	1051.46
11	4	0	207.867
0	7	6	1217.42
16	12	0	52.0039
15	13	0	4.16406
14	9	6	812.637
13	8	2	397.285
14	9	3	375.477
14	9	7	710.227
16	11	6	918.594
17	10	3	378.535
13	8	3	229.316
16	14	0	67.3672
15	14	0	64.3047
15	14	6	462.5
15	14	1	165.531
1	14	5	642.922
13	8	0	61.7227
15	9	5	334.148
17	10	4	275.773
15	14	1	124.031
17	10	0	64.1953
17	10	0	53.3828
15	14	5	415.508
13	8	2	263.793
11	12	2	102.57
17	5	1	224.688
16	12	0	110.066
15	14	3	338.895
0	7	0	103.785
17	10	5	596.789
17	12	6	684.734
14	9	3	171.473
15	14	7	127.156
1	14	1	53.2188
15	7	3	85.1445
0	6	1	26.5938
15	3	2	18.6602
15	14	1	31.875
15	14	1	34
15	9	4	1.32031
0	0	0	0.75
1	0	2	7.30078
2	2	4	2.39453
17	14	2	0.839844
0	0	0	0
0	0	0	0.3125
1	0	0	0.636719
14	9	6	36.8008
17	6	7	34.1719
17	11	2	157.898
13	12	7	504.008
17	10	0	14.0078
9	6	6	1.9375
13	8	0	1.71484
9	6	6	91.5156
17	11	4	71.7813
15	13	6	39.2422
15	9	5	118.758
1	14	6	134.336
15	14	1	20.4063
17	14	0	22.6719
11	4	4	31.5234
14	8	7	86.5
0	7	6	214.676
0	6	6	179.172
16	11	3	106.809
0	7	5	99.2344
14	9	1	10.5703
17	6	6	100.699
15	13	1	67.2344
17	5	6	233.766
14	9	2	162.715
16	13	6	450.176
14	9	7	295.5
14	9	2	76.0977
16	12	6	542.84
14	9	6	1110.91
17	6	0	142.465
15	13	6	260.445
14	9	6	379.52
0	6	6	1008.26
7	12	2	241.504
15	6	0	103.418
17	5	3	459.129
15	14	0	85.6797
13	8	0	61.9102
15	14	1	168.172
15	9	0	93.7656
17	10	5	456.461
14	5	6	588.941
15	9	1	194.563
15	9	0	92.0156
14	5	6	557.457
13	8	4	277.473
13	8	1	116.586
0	7	7	1022.93
16	9	1	143.383
13	8	1	157.836
14	9	1	162.836
15	9	7	956.031
11	12	7	283.891
14	16	6	687.781
17	10	4	528.484
12	10	5	304.063
15	9	6	595.039
15	9	7	377.305
13	17	6	231.613
0	6	6	183.203
15	6	4	128.801
14	6	5	101.43
15	14	0	13.8047
17	10	2	7.37891
0	6	6	143.227
15	9	5	212.898
17	5	0	18.7266
2	2	2	3.42188
2	2	6	15.6211
2	2	3	2.57813
1	0	2	0.492188
0	0	0	0
2	2	0	0.691406
1	0	6	8.07422
15	13	0	3.96094
15	9	7	275.055
17	11	5	146.547
0	10	7	379.992
13	8	5	157.297
14	15	1	80.4141
14	9	3	122.383
1	14	5	249.555
0	7	6	284.918
0	6	0	26.7109
16	11	5	97.9141
17	11	6	124.344
0	6	5	85.6016
16	14	3	84.207
15	14	5	99.9531
15	14	0	27.4297
0	7	7	219.797
12	8	2	92.0703
13	6	0	44.1406
3	9	4	161.043
1	4	5	168.023
17	12	1	52.3125
15	14	1	91.9063
5	13	5	161.906
17	13	6	328.648
0	6	4	263.32
17	12	6	348.039
14	5	6	252.699
14	17	6	332.84
14	9	1	110.914
14	9	7	651.617
14	15	3	237.633
0	7	4	358.012
17	6	2	302.07
14	9	4	549.098
0	7	3	477.93
7	3	5	171.672
17	12	3	312.043
0	7	7	790.914
15	14	6	637.523
0	7	5	494.594
17	10	6	582.828
9	6	0	61.8594
16	11	3	426.566
17	10	0	142.445
9	6	6	432.75
15	15	6	557.223
0	7	4	367.949
15	14	6	679.617
15	9	7	466.586
13	8	2	210.559
15	14	6	848.273
15	9	7	940.234
13	8	2	283.848
14	9	0	69.668
15	9	5	660.117
14	9	3	241.844
13	6	3	213.383
15	9	7	243.617
2	2	2	29.7695
0	6	1	33.6563
15	14	6	134.031
17	10	7	81.3828
0	6	7	99.0781
17	12	1	21.8125
0	7	7	130.32
14	9	6	163.887
17	6	7	46.0781
2	2	6	7.60547
1	0	3	17.1914
2	2	3	4.48438
1	0	0	0.0117188
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	0.945313
17	10	6	132.813
17	10	6	152.789
15	14	3	216.461
12	9	1	6.00781
13	17	6	394.324
1	4	2	155.902
15	15	5	346.945
9	6	1	44.2656
0	6	2	55.082
15	14	2	45.3398
17	10	6	161.422
16	14	0	14.4297
17	10	6	171.516
5	13	0	2.19531
0	7	1	42.6641
15	14	6	63.6563
17	12	5	214.211
0	7	1	93.7266
0	7	1	71.2109
17	11	0	35.0469
17	12	0	22.1484
0	7	2	93.3867
15	14	6	212.422
17	12	3	166.715
17	12	2	142.707
0	6	0	44.0234
15	14	1	106.234
17	10	0	50.1328
0	6	1	153.203
11	4	0	83.6172
15	13	3	270.547
14	9	5	477.641
12	13	2	190.637
12	9	1	225.211
13	17	1	255.617
11	4	4	688.289
14	9	0	71.9805
16	14	5	583
17	12	6	725.32
15	9	5	728.258
17	6	1	233.852
14	9	0	88.4805
0	7	7	901.18
11	4	6	1010.32
16	11	7	748.406
14	9	0	63.4805
17	5	5	429.547
14	9	4	274.543
15	13	3	232.27
13	17	7	870.445
15	14	2	374.246
13	10	0	51.9063
0	7	0	115.91
0	7	1	192.648
15	14	1	227.313
11	10	1	64.6641
17	6	7	348.836
15	9	7	38.1328
1	0	5	52.8359
2	2	7	66.75
2	2	1	18.1953
2	2	4	48.7617
0	0	0	7.375
14	6	3	2.05469
2	2	6	76.8242
15	14	6	237.797
15	9	7	60.9766
0	0	1	3.25
17	12	2	11.707
2	2	4	5.80078
1	0	0	0.925781
0	0	0	0
0	0	0	0
0	0	0	0
1	0	6	0.519531
15	14	1	27.4844
16	9	2	23.6992
0	6	1	23.9063
0	6	0	31.5859
13	17	0	28.3867
15	9	3	87.6367
9	6	0	29.1094
11	3	1	19.4375
0	7	5	182.609
15	14	0	19.6172
0	6	0	15.1484
17	14	7	181.922
15	14	5	164.539
15	14	2	98.3164
15	14	5	193.648
12	10	4	137.992
17	4	6	104.777
14	6	6	48.8008
0	7	1	44.6953
15	6	7	256.93
17	10	3	107.723
0	7	2	55.7188
0	6	1	31.2344
17	10	7	84.5547
15	9	6	139.195
15	6	3	182.441
0	6	1	73.6719
15	15	5	264.695
14	6	3	197.355
17	5	1	127.484
17	6	2	301.453
15	14	1	389.578
6	4	1	164.375
15	3	2	291.598
15	9	5	927.953
13	8	0	116.223
0	7	1	302.148
15	9	7	1141.42
16	12	0	65.5039
16	13	3	333.918
17	6	6	774.035
14	9	7	862.289
15	9	7	592.383
13	17	5	589.539
15	14	2	407.637
13	8	3	431.09
12	9	1	149.445
12	10	1	185.828
12	10	1	188.625
13	17	0	115.887
0	6	7	1046.16
17	5	6	888.031
0	7	7	825.523
15	9	6	525.734
15	14	6	730.898
17	6	2	286.426
10	12	4	267.176
12	3	2	1.1875
2	2	3	37.3047
0	0	0	9
1	0	0	7.11328
1	0	1	11.9141
1	0	7	37.4609
0	0	2	9.77734
1	0	6	30.7305
15	14	3	5.31641
2	2	2	4.86719
0	0	0	1.8125
17	14	2	8.24609
2	2	4	2.16016
0	0	0	0.3125
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	1.02344
14	9	6	130.684
15	13	6	35.8828
17	12	5	61.0156
0	7	7	136.57
0	6	1	35.5156
15	9	7	137.414
15	14	6	127.305
9	6	6	116.93
17	11	5	211.648
1	14	1	44.3438
17	10	5	191.688
15	14	4	136.18
14	6	2	40.3828
15	14	6	133.789
15	14	6	151.469
17	10	6	206.859
15	9	7	102.5
15	9	1	38.5781
17	10	4	55.0469
17	10	2	29.9102
17	10	5	194.063
0	6	0	34.0859
15	9	0	12.8906
17	4	0	13.832
17	12	6	107.938
0	6	1	42.3906
15	14	5	196.953
0	6	3	159.699
14	9	6	194.277
15	13	0	94.0391
15	9	6	914.039
17	5	6	1076.78
15	14	1	355.359
17	5	4	597.414
13	17	2	411.516
17	11	6	808.32
13	8	6	819.074
13	12	7	234.102
11	13	1	84.7266
1	14	6	297.102
15	9	6	318.836
13	17	0	87.6367
15	13	7	756
14	9	5	727.852
15	14	0	137.867
11	4	1	215.609
0	6	0	137.836
13	17	6	915.066
1	10	2	327.953
15	15	4	551.957
0	6	2	346.398
15	14	6	749.273
1	10	3	298.094
15	14	1	167.5
13	8	7	578.07
17	6	2	441.742
15	15	0	215.059
11	12	1	102.227
14	9	0	49.9805
15	13	6	65.3438
17	14	5	42.5781
1	0	3	19.25
1	0	6	23.9023
1	0	0	2.42578
1	0	0	1.92578
1	0	2	3.21875
0	0	0	1
2	2	6	16.1289
2	2	4	9.38672
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	5	3.96094
2	2	1	8.71094
13	10	5	177.125
17	13	1	19.3281
2	2	1	19.3984
17	10	3	41.0664
0	6	4	77.7109
15	14	2	31.6484
17	10	7	112.625
0	7	5	102.031
14	5	0	11.2227
0	6	1	58.8594
17	10	7	315.219
15	14	4	183.102
13	5	0	27.8125
0	6	5	236.984
0	6	6	272.758
14	5	6	92.668
13	17	5	103.625
17	10	3	58.3828
16	15	0	11.2344
14	5	0	5.28516
17	10	3	90.0195
0	7	0	38.5977
17	10	0	21.1953
14	17	2	49.6875
0	6	6	120.719
0	6	1	46.4219
1	10	7	207.164
15	9	6	175.922
15	9	6	251.781
17	5	6	380.453
12	17	5	394.727
14	9	6	1067.24
4	12	7	1282.49
17	5	2	374.086
11	4	0	190.242
12	10	0	82.1406
15	9	5	762.406
15	9	0	140.578
17	6	7	614.797
17	6	7	336.016
0	7	7	418.305
13	8	5	750.773
17	10	7	1132.75
15	14	6	847.813
17	12	7	969.141
15	9	5	695.859
15	9	6	976.734
0	7	5	743.031
14	6	0	111.848
15	9	0	116.266
17	12	0	96.7109
15	14	1	172.672
16	11	1	159.469
14	9	5	484.836
15	14	4	1054.13
5	3	4	148.629
2	1	1	179.813
12	13	2	66.9141
12	8	0	76.1211
12	17	7	195.82
15	13	6	8.92188
2	2	3	10.5625
1	0	0	0.988281
1	0	0	1.61328
2	2	5	17.1016
1	0	0	0.988281
1	0	0	4.73828
1	0	5	9.52344
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	4	5.86328
1	0	1	0.851563
2	13	6	296.227
14	9	0	10.168
14	6	6	1.27734
0	6	7	81.25
15	14	7	70.6328
2	2	1	26.5859
0	7	5	85.7891
0	6	4	67.7344
11	4	3	58.7109
17	12	6	175.68
14	6	0	27.0977
17	10	5	245.734
17	10	5	336.836
17	10	0	38.1328
15	14	6	133.563
0	6	4	90.1406
17	14	7	116.906
15	9	6	94.4844
0	7	4	122.238
0	6	0	23.3359
17	10	0	12.6953
15	9	3	53.7773
13	12	0	63.3867
15	13	6	59.8203
14	6	6	76.9336
17	12	3	92.5352
15	14	6	208.773
0	6	4	182.141
15	14	1	44.2188
15	14	1	90.4219
0	6	6	467.789
17	5	6	760.711
14	15	3	575.211
15	9	7	1171.88
6	4	1	43.8125
13	13	2	220.98
15	9	0	148.016
15	14	2	432.914
13	8	0	126.473
14	9	0	70.3555
17	5	5	277.578
0	6	1	265.094
15	14	6	990.859
0	6	5	733.43
17	10	7	816.328
17	10	1	257.313
12	5	3	467.613
0	7	2	376.188
0	6	6	801.57
16	9	7	992.922
0	6	5	688.063
9	6	6	515.688
15	13	7	737.734
15	14	4	972.32
17	6	3	639.215
13	8	6	1024.88
17	6	6	973.473
17	6	6	1093.06
12	8	0	136.871
13	8	0	129.035
17	5	0	61.1641
13	8	4	12.1289
14	6	1	6.94531
2	2	2	2.18359
1	0	1	1.97656
2	2	6	14.2148
14	6	0	5.46484
1	0	1	0.539063
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0.363281
2	2	6	0.894531
16	12	6	67.4648
14	9	4	515.934
14	9	0	26.7305
15	9	0	12.3281
17	12	3	67.6133
16	9	0	7.69141
17	10	5	171.242
15	14	5	58.5547
15	14	6	183.445
15	6	0	11.7305
0	7	4	72.457
17	10	2	72.9258
0	7	1	65.3828
15	14	6	280.93
17	11	4	144.477
1	14	6	193.07
15	14	4	71.4531
17	14	6	89.5391
15	14	6	95.6484
0	7	1	37.1484
15	10	5	193.141
2	1	2	159.848
8	3	1	131.656
17	6	7	221.758
0	6	7	107.477
0	6	0	19.8984
17	10	2	81.3008
15	9	3	54.6797
15	9	5	142.344
17	10	2	162.879
12	4	7	590.586
0	7	1	196.523
17	5	6	689.563
10	10	5	376.891
15	14	1	353.391
14	9	6	870.98
15	9	7	1490.05
14	9	6	826.035
17	6	7	955.875
15	6	0	120.605
0	6	1	122.938
15	14	3	409.223
15	9	6	666.797
15	14	5	625.789
0	7	6	869.324
12	4	0	131.844
0	7	2	332.383
14	6	3	465.984
15	14	4	639.75
1	0	0	133.738
15	9	0	124.453
15	14	1	198.734
14	9	1	185.977
14	8	0	186.004
16	7	0	170.055
14	9	3	177.762
17	6	3	102.609
9	2	0	39.1797
17	5	6	222.492
12	8	6	515.426
11	13	3	57.8711
7	12	2	127.305
15	9	0	3.51563
1	0	3	1.40625
1	0	5	3.46094
0	0	0	3.1875
2	2	0	0.0585938
2	2	6	8.74609
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
17	13	0	2.42188
12	17	3	146.121
13	8	6	985.816
10	7	0	100.586
14	9	0	34.1055
15	13	6	122.57
14	5	0	15.4727
1	10	3	96.1719
9	6	3	52.4531
15	9	0	5.89063
15	14	7	172.922
17	10	1	45.9844
0	6	2	57.9258
15	14	6	149.617
16	14	6	214.32
17	5	3	75.6094
17	14	4	118.625
15	14	1	38.0938
15	14	1	30.9063
17	10	5	69.4922
1	14	0	16.2813
0	7	1	48.3516
17	6	3	146.719
17	6	0	7.21484
17	10	0	8.19531
17	10	1	25.6719
15	14	1	59.1875
15	9	5	183.672
14	9	1	64.2109
15	9	0	77.1406
15	14	5	477.547
13	17	3	377.426
12	10	0	66.9531
0	7	7	983.859
15	9	2	449.98
12	5	0	165.785
0	7	1	350.68
12	4	4	670.305
13	8	7	930.281
14	15	0	66.8945
14	9	6	138.738
14	6	1	185.102
0	7	3	420.246
2	2	6	718.527
0	7	2	343.918
13	8	7	690.344
0	6	0	117.336
15	14	5	843.375
15	14	0	140.305
15	14	5	926.055
15	9	4	632.609
15	13	6	681.984
17	6	5	672.305
12	17	0	87.043
14	9	7	60.5313
14	6	6	15.4805
2	2	5	41.3281
0	0	0	6.375
0	7	7	125.32
15	14	3	335.012
12	5	6	437.793
14	9	2	94.2578
17	6	0	12.6602
2	2	1	2.22656
1	0	2	4.72656
1	0	0	1.98828
2	2	4	4.34766
1	0	0	0.199219
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14	6	3	25.8945
17	5	2	23.6367
14	9	6	631.254
0	7	7	1527.2
15	14	7	1624.22
14	9	0	96.3555
13	10	5	12.625
13	8	0	26.2852
0	10	7	202.961
17	10	1	40.3906
0	6	4	101.195
0	7	2	47.9844
15	14	6	105.047
0	6	6	157.492
0	7	6	170.02
0	6	2	68.625
14	6	6	54.2695
0	6	1	39.1406
11	4	6	118.18
15	14	5	252.25
13	8	0	19.9102
15	13	6	157.813
14	6	5	94.375
14	9	1	60.0391
17	6	4	172.418
15	13	6	146.594
0	7	7	201.859
0	6	1	66.4844
14	9	6	309.168
8	3	5	191.672
14	9	0	125.855
12	9	4	280.871
13	17	5	548.305
13	17	0	107.324
15	9	3	508.047
14	9	6	984.23
15	9	0	171.578
17	10	3	585.609
17	10	1	247.563
14	9	3	163.734
13	8	5	387.414
15	14	7	757.117
17	5	6	457.336
16	9	6	583.488
14	9	7	364.695
0	7	1	101.258
14	9	6	396.902
17	6	3	287.336
14	9	2	241.508
14	9	7	684.797
17	6	6	446.465
10	13	6	306.898
17	6	3	60.9141
15	9	3	14.9258
1	0	7	66.5391
17	14	6	53.2266
1	0	1	18.7109
16	9	1	11.1328
17	10	0	6.38281
15	9	6	264.25
15	9	3	168
16	11	5	113.742
14	6	0	9.53516
2	2	5	14.4609
1	0	2	5.04297
2	2	2	1.64844
1	0	0	0.0507813
1	0	3	0.203125
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	2	1.51953
2	2	1	1.05469
17	6	6	42.9727
12	17	5	388.164
15	14	6	1354.6
13	8	1	357.117
14	9	0	155.418
17	6	1	223.18
17	5	0	50.7891
15	9	0	36.9531
15	9	0	19.6406
15	14	1	19.5313
15	14	1	27.9688
15	14	6	170.805
15	14	1	30.7813
14	17	5	123.961
17	12	0	19.2109
15	14	0	8.24219
14	6	6	28.1055
2	2	0	13.8789
2	2	1	26.8672
17	5	6	89.6172
17	6	2	53.0469
14	9	5	694.781
14	2	7	831.641
12	3	1	2.14844
14	6	1	8.05469
0	6	5	81.6094
0	7	4	137.262
15	14	6	232.594
14	9	2	88.8945
14	9	7	251.781
13	6	6	382.461
14	9	2	140.328
15	14	6	652.656
15	13	0	63.1016
17	12	0	172.398
0	7	5	889.516
17	6	7	584.945
16	9	1	96.3984
0	6	1	158.516
15	14	6	500.148
16	9	6	342.52
14	6	3	224.203
15	9	7	309.828
0	6	0	39.1484
17	5	3	161.582
14	6	6	320.184
11	4	0	51.9297
17	6	3	76.5313
15	9	3	31.9414
2	2	4	39.9961
2	2	0	6.62891
1	0	6	52.2852
17	13	4	54.4063
17	12	6	78.9688
2	2	4	28.207
1	0	0	5.11328
16	9	6	7.73047
15	9	6	20.2266
15	9	3	9.125
14	6	6	24.6289
14	6	3	21.6289
2	2	4	8.95703
1	0	3	9.66016
2	2	2	0.648438
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	3	0.289063
2	2	0	0.246094
13	8	2	44.5352
15	14	1	48.0781
12	17	5	217.508
14	9	6	1127.58
15	14	3	853.859
17	12	7	1725.93
14	9	0	138.168
15	13	6	436.961
1	10	3	91.0664
15	14	6	103.656
0	6	7	179.844
15	9	7	193.836
0	7	4	126.035
14	6	0	10.0977
0	6	3	140.727
16	15	0	23.7344
0	6	3	97.543
14	6	3	37.5781
15	14	0	10.9297
15	9	5	97.8203
17	10	0	27.0078
15	13	4	394.813
14	15	7	712.602
15	9	4	38.0547
14	6	7	40.5313
0	6	7	167.125
17	10	7	74.3281
15	9	2	12.7695
14	6	0	10.9727
2	2	5	151.508
14	6	0	17.2852
0	7	7	172.57
15	9	6	182.359
9	2	3	96.6016
15	14	0	183.617
17	6	7	1077.1
15	9	7	836.961
14	9	5	262.594
15	14	0	84.8672
15	14	0	80.1172
0	6	5	366.477
0	6	3	327.543
13	8	0	36.1602
17	10	6	389.07
15	14	5	287.852
17	10	2	109.066
17	11	2	107.559
15	9	0	18.2031
1	0	0	9.92578
14	6	4	12.5586
1	0	2	31.2461
1	0	3	34.3555
0	0	1	14.6719
1	0	3	17.4805
2	2	0	5.00391
1	0	1	6.61719
1	0	1	5.14844
1	0	4	16.332
1	0	1	6.42969
1	0	7	18.6797
1	0	2	4.04297
1	0	3	7.24219
2	2	6	0.449219
2	2	3	3.79688
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	1.62891
13	8	6	9.08203
16	14	6	213.906
12	3	0	2.70703
10	15	5	393.609
17	13	5	1269.86
17	13	1	419.328
14	9	0	141.605
12	17	1	87.8672
15	9	0	15.5156
17	13	0	11.5156
14	6	5	46.9766
16	9	4	84.7695
14	6	7	115.953
0	7	1	40.8203
17	4	6	216.543
13	5	3	113.016
16	15	0	17.1094
0	6	2	53.5234
15	14	1	18.6406
15	9	6	107.172
14	9	2	9.32422
17	6	3	22.5039
15	9	3	39.082
0	7	1	22.0391
13	5	3	9.08594
2	2	0	11.8164
0	6	0	14.5234
15	7	0	27.6914
15	14	6	148.82
17	10	3	78.8555
1	2	7	170.734
15	14	0	9.30469
12	17	4	325.543
14	9	7	1003.33
16	12	3	404.605
0	10	2	253.203
17	10	3	403.246
0	6	2	289.5
16	9	7	651.047
0	6	0	66.0859
13	8	1	329.883
17	6	4	717.871
14	9	0	123.918
17	6	1	191.867
17	6	1	155.539
12	5	3	160.422
17	10	7	117.922
2	2	0	9.94141
14	6	0	4.22266
1	0	3	29.9258
2	2	0	8.19141
2	2	5	36.0234
2	2	6	32.5664
2	2	0	7.00391
2	2	5	31.2031
2	2	5	24.8594
2	2	6	19.2695
2	2	5	32.6172
2	2	7	20.9609
2	2	3	3.71484
1	0	1	7.91406
2	2	2	2.45313
1	0	2	1.58594
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	7	2.71094
0	6	7	28.0313
0	7	0	55.0352
0	6	5	151.078
12	3	4	1.62109
13	6	3	684.73
14	6	1	379.133
16	9	5	1225.06
17	6	0	144.027
14	9	0	52.043
13	17	7	154.125
17	12	1	43.4688
17	10	4	77.6328
14	6	6	82.1289
0	7	1	30.9766
15	14	7	108.313
0	6	5	132.32
17	10	2	83.3281
16	9	1	50.5078
15	13	6	61.7422
15	9	6	61.7578
15	14	3	48.0508
17	14	6	98.8984
0	6	3	54.5625
16	15	6	105.188
15	14	6	81.0781
15	15	6	182.551
17	12	7	213.891
17	10	0	27.3203
15	14	1	45.1406
17	10	4	109.914
0	6	7	208.195
17	10	7	125.617
11	12	7	263.742
17	6	7	686.453
11	13	6	145.785
13	17	4	591.426
17	6	7	648.25
17	11	1	178.141
15	14	1	172.281
14	6	0	69.1602
13	13	5	349.734
17	6	3	646.902
14	6	5	1305.91
15	14	7	1777.23
17	6	0	142.777
17	6	7	295.266
15	9	0	18.2031
1	0	6	78.3633
1	0	6	35.6914
16	9	1	22.7891
0	6	7	111.031
2	2	2	23.8125
2	2	1	17.2891
1	0	5	83.4141
1	0	6	73.3633
1	0	6	50.2148
17	13	2	18.3438
14	6	0	1.15234
1	0	0	0.925781
17	13	2	2.42969
1	0	5	3.71094
1	0	2	0.621094
1	0	1	0.382813
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	2	0.566406
2	2	7	1.99219
17	5	2	20.9648
15	14	0	55.4297
15	9	4	88.4063
12	3	0	8.83203
17	6	6	954.16
15	14	6	1457.45
1	0	1	447.32
14	9	0	155.355
12	3	6	47.2383
14	6	2	26.3047
17	13	6	96.5859
17	13	7	103.438
2	2	1	27.9141
2	2	1	28.7734
14	8	6	138.184
16	7	1	59.0625
16	9	0	30.1914
17	5	6	248.867
17	12	3	189.84
15	9	1	74.7188
17	10	0	19.0703
0	7	4	91.332
15	14	2	42.9727
0	6	0	16.7734
0	6	6	159.703
17	10	4	127.992
17	10	3	61.9375
15	9	2	24.2305
15	14	2	60.5117
0	6	2	47.9219
15	14	6	33.6172
14	9	6	713.613
9	2	6	186.328
0	6	2	408.629
11	13	2	117.18
13	7	6	503.215
13	8	7	570.719
17	10	6	504.008
14	15	6	355.277
14	9	7	327.313
12	17	5	551.969
10	12	2	207.969
13	8	7	1419
12	10	0	115.203
16	11	2	366.121
17	5	0	52.7891
17	10	3	69.6289
1	10	0	2.30469
15	9	5	83.1797
15	9	0	16.1406
17	12	6	67.8281
14	6	0	0.0273438
17	13	4	78.2578
15	14	7	23.7813
2	2	2	17.7969
2	2	1	12.8828
1	0	5	14.625
2	2	1	3.28906
2	2	7	5.46094
2	2	1	2.27344
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0.492188
1	0	0	0.0117188
2	2	1	1.39844
14	9	6	108.238
17	5	0	50.4141
15	9	1	38.5938
16	12	6	117.98
